id,host_id,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,has_review,estimated_revenue,minimum_nights_category,price_category,availability_category,month,season
739012988371546558,406403381,Vadhana,13.73497,100.58446,Private room,3000,1,0,,0.0,11,365,0,0,0,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),,Unknown
739291672453400308,421643955,Taling Chan,13.786949122126886,100.4607831314206,Private room,1200,2,1,2022-11-08,0.59,2,162,1,1,243600,Pendek (1-7 hari),Sedang,Sedang (100-300 hari),11.0,High Season
739368985259510720,18795554,Vadhana,13.74172,100.583,Entire home/apt,3000,7,4,2022-12-15,2.55,4,345,4,1,60000,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),12.0,High Season
739449159025998762,31015834,Phra Nakhon,13.75871,100.49771,Private room,1004,1,6,2022-12-25,3.27,18,342,6,1,23092,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),12.0,High Season
739477988934460557,472715937,Bang Sue,13.8285052,100.5274332,Entire home/apt,417,12,0,,0.0,8,333,0,0,13344,Sedang (8-30 hari),Rendah,Tinggi (>300 hari),,Unknown
739491829562880922,26620868,Khlong Toei,13.73668,100.5567,Entire home/apt,1190,2,1,2022-12-05,1.0,34,0,1,1,434350,Pendek (1-7 hari),Sedang,Rendah (<100 hari),12.0,High Season
739514670864635815,15450556,Khlong Toei,13.716042920356127,100.57491544418026,Entire home/apt,850,16,1,2022-11-21,0.79,18,320,1,1,38250,Sedang (8-30 hari),Rendah,Tinggi (>300 hari),11.0,High Season
739552735781659082,153795155,Lak Si,13.87163,100.55904,Entire home/apt,1090,1,4,2022-10-24,1.69,9,180,4,1,201650,Pendek (1-7 hari),Sedang,Sedang (100-300 hari),10.0,Low Season
739602423835719961,179295136,Din Daeng,13.77224,100.57239,Entire home/apt,650,2,4,2022-11-28,2.4,22,347,4,1,11700,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),11.0,High Season
739616161619160043,267746594,Chatu Chak,13.8163,100.56174,Entire home/apt,2749,40,1,2022-11-25,0.88,37,148,1,1,596533,Panjang (>30 hari),Tinggi,Sedang (100-300 hari),11.0,High Season
739668112890528581,31015834,Phra Nakhon,13.75977,100.49769,Private room,1004,1,6,2022-12-09,3.46,18,363,6,1,2008,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),12.0,High Season
739675037974810356,28952140,Yan na wa,13.70178,100.53524,Entire home/apt,5857,2,1,2022-10-31,0.51,1,364,1,1,5857,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),10.0,Low Season
739689027526907112,406403381,Vadhana,13.73307,100.5857,Private room,3000,1,0,,0.0,11,365,0,0,0,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),,Unknown
739723713059866270,326716508,Chatu Chak,13.807257904929624,100.57011432945728,Private room,1250,15,0,,0.0,2,303,0,0,77500,Sedang (8-30 hari),Sedang,Tinggi (>300 hari),,Unknown
739730194801423545,153795155,Din Daeng,13.77515,100.56592,Entire home/apt,1090,1,5,2022-12-01,2.17,9,179,5,1,202740,Pendek (1-7 hari),Sedang,Sedang (100-300 hari),12.0,High Season
754279215416056515,486595672,Suanluang,13.7162939906924,100.63740846191328,Entire home/apt,3000,1,0,,0.0,1,365,0,0,0,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),,Unknown
739742174695978654,326716508,Chatu Chak,13.8025,100.57658,Private room,1000,10,0,,0.0,2,365,0,0,0,Sedang (8-30 hari),Rendah,Tinggi (>300 hari),,Unknown
754296933868245357,115758511,Khlong Toei,13.72551,100.56391,Entire home/apt,3543,5,0,,0.0,22,334,0,0,109833,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),,Unknown
739765281642289242,221642164,Bang Rak,13.72187,100.52557,Entire home/apt,4888,10,1,2022-11-30,1.0,21,163,1,1,987376,Sedang (8-30 hari),Tinggi,Sedang (100-300 hari),11.0,High Season
739808959366749355,187573965,Huai Khwang,13.76222,100.56875,Private room,800,1,3,2022-12-22,3.0,1,349,3,1,12800,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),12.0,High Season
754297520151469811,451602547,Ratchathewi,13.75244,100.52654,Entire home/apt,2850,1,6,2022-12-17,4.39,9,361,6,1,11400,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),12.0,High Season
754528094918280590,249491278,Phasi Charoen,13.71919,100.45796,Entire home/apt,1286,1,0,,0.0,1,365,0,0,0,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),,Unknown
740046831971209797,312129962,Khlong Toei,13.7185743,100.5794276,Private room,800,1,0,,0.0,1,324,0,0,32800,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),,Unknown
740057141521475264,221642164,Sathon,13.71999,100.52482,Entire home/apt,8717,6,1,2022-12-05,1.0,21,169,1,1,1708532,Pendek (1-7 hari),Tinggi,Sedang (100-300 hari),12.0,High Season
754697890991477035,281258403,Lat Phrao,13.81539,100.59387,Entire home/apt,2443,1,3,2022-12-13,2.31,1,178,3,1,456841,Pendek (1-7 hari),Tinggi,Sedang (100-300 hari),12.0,High Season
740062288477666512,221642164,Bang Rak,13.72217,100.52504,Entire home/apt,8717,6,0,,0.0,21,166,0,0,1734683,Pendek (1-7 hari),Tinggi,Sedang (100-300 hari),,Unknown
740249119779253025,228395654,Vadhana,13.73633,100.56813,Entire home/apt,1408,3,5,2022-12-07,3.13,1,222,5,1,201344,Pendek (1-7 hari),Sedang,Sedang (100-300 hari),12.0,High Season
754878367853698664,119203329,Huai Khwang,13.75506,100.57586,Entire home/apt,688,30,0,,0.0,20,35,0,0,227040,Sedang (8-30 hari),Rendah,Rendah (<100 hari),,Unknown
740284723138127055,31015834,Phra Nakhon,13.75965,100.49667,Private room,1133,1,6,2022-12-22,2.86,18,363,6,1,2266,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),12.0,High Season
754903083819330145,485526097,Yan na wa,13.7053432,100.5316659,Entire home/apt,1057,1,9,2022-12-28,5.4,2,84,9,1,297017,Pendek (1-7 hari),Sedang,Rendah (<100 hari),12.0,High Season
740293645258059766,434168399,Parthum Wan,13.73563,100.55026,Entire home/apt,6679,1,0,,0.0,44,365,0,0,0,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),,Unknown
740296769998958038,178564839,Vadhana,13.74315,100.55751,Entire home/apt,2198,2,3,2022-12-24,2.81,35,57,3,1,676984,Pendek (1-7 hari),Tinggi,Rendah (<100 hari),12.0,High Season
740304099993011912,264864968,Din Daeng,13.75591,100.56506,Entire home/apt,1580,28,1,2022-11-10,0.61,44,168,1,1,311260,Sedang (8-30 hari),Sedang,Sedang (100-300 hari),11.0,High Season
740307937349492819,264864968,Ratchathewi,13.75518,100.56337,Entire home/apt,1580,28,1,2022-11-27,0.94,44,352,1,1,20540,Sedang (8-30 hari),Sedang,Tinggi (>300 hari),11.0,High Season
740310493916373554,264864968,Ratchathewi,13.75512,100.56318,Entire home/apt,1580,28,1,2022-12-03,1.0,44,168,1,1,311260,Sedang (8-30 hari),Sedang,Sedang (100-300 hari),12.0,High Season
740314168136760531,89820474,Khlong Toei,13.739965964006494,100.55282084998764,Entire home/apt,1850,2,2,2022-12-24,2.0,48,160,2,1,379250,Pendek (1-7 hari),Sedang,Sedang (100-300 hari),12.0,High Season
740321278421063253,434168399,Khlong Toei,13.73703,100.55184,Entire home/apt,6679,1,1,2022-10-25,0.46,44,365,1,1,0,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),10.0,Low Season
740323382322484275,311909791,Chatu Chak,13.79854,100.56422,Private room,950,2,8,2022-12-24,4.14,13,361,8,1,3800,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),12.0,High Season
740325407307657572,264864968,Huai Khwang,13.75494,100.56949,Entire home/apt,2380,28,0,,0.0,44,342,0,0,54740,Sedang (8-30 hari),Tinggi,Tinggi (>300 hari),,Unknown
757720203729400827,312545246,Khlong Toei,13.72347,100.56594,Entire home/apt,2537,2,6,2022-12-14,4.62,49,65,6,1,761100,Pendek (1-7 hari),Tinggi,Rendah (<100 hari),12.0,High Season
757740515985493693,312545246,Khlong Toei,13.7238,100.56576,Entire home/apt,2195,2,4,2022-12-15,3.08,49,77,4,1,632160,Pendek (1-7 hari),Tinggi,Rendah (<100 hari),12.0,High Season
757746410547576409,481243054,Bangkok Noi,13.756625761149262,100.47183819115162,Private room,500,1,4,2022-12-21,2.61,2,338,4,1,13500,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),12.0,High Season
757817861766715937,70728816,Huai Khwang,13.756256586998113,100.56878110924708,Entire home/apt,2886,20,1,2022-12-14,1.0,6,361,1,1,11544,Sedang (8-30 hari),Tinggi,Tinggi (>300 hari),12.0,High Season
757942408422925985,45788344,Pom Prap Sattru Phai,13.75268,100.51557,Private room,2770,1,0,,0.0,2,365,0,0,0,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),,Unknown
758165198545317419,9867720,Vadhana,13.73342854863173,100.58491216347656,Entire home/apt,6695,4,3,2022-12-07,2.5,8,358,3,1,46865,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),12.0,High Season
758238197556796870,66923696,Vadhana,13.71624,100.59069,Entire home/apt,974,1,2,2022-12-20,1.71,48,358,2,1,6818,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),12.0,High Season
758361542766719124,485739642,Vadhana,13.7139,100.59519,Entire home/apt,850,180,0,,0.0,5,365,0,0,0,Panjang (>30 hari),Rendah,Tinggi (>300 hari),,Unknown
758388615954387877,19213283,Vadhana,13.73728,100.56384,Entire home/apt,1489,2,4,2022-12-27,2.86,7,330,4,1,52115,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),12.0,High Season
758437619376805607,486989043,Vadhana,13.74151,100.56065,Private room,2414,20,0,,0.0,5,329,0,0,86904,Sedang (8-30 hari),Tinggi,Tinggi (>300 hari),,Unknown
758636153826053425,18711833,Thon buri,13.714997987909507,100.4790396661316,Private room,1000,28,0,,0.0,2,360,0,0,5000,Sedang (8-30 hari),Rendah,Tinggi (>300 hari),,Unknown
755023967955428480,22606196,Bang Rak,13.73299,100.52581,Private room,1200,60,0,,0.0,1,342,0,0,27600,Panjang (>30 hari),Sedang,Tinggi (>300 hari),,Unknown
758652256100065859,481361305,Phra Khanong,13.69075,100.61956,Entire home/apt,398,90,0,,0.0,7,323,0,0,16716,Panjang (>30 hari),Rendah,Tinggi (>300 hari),,Unknown
755176936982160522,45130538,Sathon,13.716906,100.5166247,Entire home/apt,743,30,0,,0.0,1,317,0,0,35664,Sedang (8-30 hari),Rendah,Tinggi (>300 hari),,Unknown
755306941587778848,26620868,Sathon,13.71999,100.52754,Entire home/apt,3315,2,0,,0.0,34,361,0,0,13260,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),,Unknown
758911555316839611,9867720,Huai Khwang,13.74433,100.58614,Entire home/apt,2222,5,1,2022-12-20,1.0,8,365,1,1,0,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),12.0,High Season
759041820376121892,15952216,Bangkok Noi,13.75143,100.48372,Entire home/apt,1800,1,3,2022-12-17,3.0,1,354,3,1,19800,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),12.0,High Season
755338265842692586,94923428,Phaya Thai,13.79389125599428,100.54845842636897,Entire home/apt,2500,5,0,,0.0,1,87,0,0,695000,Pendek (1-7 hari),Tinggi,Rendah (<100 hari),,Unknown
755348633007471879,323158,Bang Phlat,13.78144,100.47529,Entire home/apt,2500,3,0,,0.0,6,212,0,0,382500,Pendek (1-7 hari),Tinggi,Sedang (100-300 hari),,Unknown
755367161480803728,26620868,Sathon,13.72111,100.5294,Private room,3740,2,0,,0.0,34,361,0,0,14960,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),,Unknown
755385328629576393,227784412,Bang Rak,13.72569,100.52176,Private room,950,1,0,,0.0,19,362,0,0,2850,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),,Unknown
755396140861127888,227784412,Bang Rak,13.72576,100.52208,Entire home/apt,625,1,2,2022-12-17,1.46,19,301,2,1,40000,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),12.0,High Season
755438321220687292,60553853,Phra Nakhon,13.75812,100.50289,Private room,2200,1,0,,0.0,4,345,0,0,44000,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),,Unknown
755461557030108247,174102234,Ratchathewi,13.75487,100.56416,Entire home/apt,1485,7,0,,0.0,18,298,0,0,99495,Pendek (1-7 hari),Sedang,Sedang (100-300 hari),,Unknown
755483897917064237,30262097,Vadhana,13.745100202829848,100.55880651904909,Entire home/apt,5345,2,1,2022-12-13,1.0,15,151,1,1,1143830,Pendek (1-7 hari),Tinggi,Sedang (100-300 hari),12.0,High Season
755494261886837506,481361305,Phra Khanong,13.68976,100.61744,Entire home/apt,398,90,0,,0.0,7,303,0,0,24676,Panjang (>30 hari),Rendah,Tinggi (>300 hari),,Unknown
755502241527332725,481361305,Phra Khanong,13.6892,100.6176,Entire home/apt,398,90,0,,0.0,7,251,0,0,45372,Panjang (>30 hari),Rendah,Sedang (100-300 hari),,Unknown
755613433253258356,62256771,Vadhana,13.74347,100.55754,Entire home/apt,1714,5,0,,0.0,28,174,0,0,327374,Pendek (1-7 hari),Sedang,Sedang (100-300 hari),,Unknown
755629604319531060,390319566,Ratchathewi,13.7498847,100.5419923,Entire home/apt,3000,7,2,2022-12-16,1.28,2,327,2,1,114000,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),12.0,High Season
755641486493161093,62256771,Vadhana,13.74244,100.55712,Entire home/apt,1760,5,2,2022-11-22,1.36,28,162,2,1,357280,Pendek (1-7 hari),Sedang,Sedang (100-300 hari),11.0,High Season
755663099259494920,347302995,Vadhana,13.738,100.57115,Entire home/apt,1714,15,1,2022-12-27,1.0,39,362,1,1,5142,Sedang (8-30 hari),Sedang,Tinggi (>300 hari),12.0,High Season
755677679846564891,347302995,Vadhana,13.73601,100.57212,Entire home/apt,1764,15,0,,0.0,39,360,0,0,8820,Sedang (8-30 hari),Sedang,Tinggi (>300 hari),,Unknown
755693261908609553,106371215,Khlong Toei,13.71702,100.58387,Entire home/apt,2568,1,14,2022-12-27,8.75,4,332,14,1,84744,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),12.0,High Season
755707069056582960,62256771,Vadhana,13.74362,100.55543,Entire home/apt,1700,5,0,,0.0,28,166,0,0,338300,Pendek (1-7 hari),Sedang,Sedang (100-300 hari),,Unknown
755715473972539803,26736483,Pom Prap Sattru Phai,13.74264,100.5096,Entire home/apt,3668,1,1,2022-12-27,1.0,89,357,1,1,29344,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),12.0,High Season
756001851209081910,79438384,Parthum Wan,13.74555,100.52242,Private room,4494,1,0,,0.0,5,318,0,0,211218,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),,Unknown
756014876159612882,152326449,Chatu Chak,13.837728686881078,100.56877702082149,Private room,5295,1,1,2022-12-20,1.0,1,364,1,1,5295,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),12.0,High Season
750311570570102307,485865059,Phasi Charoen,13.70946,100.44927,Private room,1000,30,0,,0.0,1,365,0,0,0,Sedang (8-30 hari),Rendah,Tinggi (>300 hari),,Unknown
750321846988431795,458715536,Vadhana,13.7416,100.56006,Entire home/apt,1600,7,1,2022-12-21,1.0,9,327,1,1,60800,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),12.0,High Season
750326144799792386,245970127,Khlong Toei,13.7190298,100.562598,Entire home/apt,3269,1,5,2022-12-11,3.0,1,345,5,1,65380,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),12.0,High Season
750335859310562176,485867500,Bang Kapi,13.74982,100.60791,Private room,1100,30,0,,0.0,1,324,0,0,45100,Sedang (8-30 hari),Sedang,Tinggi (>300 hari),,Unknown
750360890702349752,483119696,Phra Nakhon,13.75896,100.49238,Entire home/apt,1223,1,15,2022-12-26,8.65,10,300,15,1,79495,Pendek (1-7 hari),Sedang,Sedang (100-300 hari),12.0,High Season
750391908732827657,483119696,Phra Nakhon,13.760595396572558,100.49236718888552,Entire home/apt,1322,1,13,2022-12-25,7.8,10,312,13,1,70066,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),12.0,High Season
750392237778434745,483119696,Phra Nakhon,13.760730868208272,100.49220625634464,Entire home/apt,1537,1,15,2022-12-15,8.49,10,302,15,1,96831,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),12.0,High Season
750405862836754154,47667690,Bang Rak,13.72965,100.522,Private room,5000,1,0,,0.0,1,326,0,0,195000,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),,Unknown
750414083747978155,435009279,Phra Nakhon,13.7599,100.49197,Private room,1200,1,0,,0.0,1,353,0,0,14400,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),,Unknown
750442719414059459,458715536,Vadhana,13.72962,100.58656,Entire home/apt,980,30,1,2022-12-18,1.0,9,318,1,1,46060,Sedang (8-30 hari),Rendah,Tinggi (>300 hari),12.0,High Season
750491435429071508,235135484,Sathon,13.70993,100.52099,Entire home/apt,979,1,4,2022-12-06,2.18,21,39,4,1,319154,Pendek (1-7 hari),Rendah,Rendah (<100 hari),12.0,High Season
750525153326933988,311909791,Chatu Chak,13.79711,100.56553,Private room,950,2,6,2022-12-23,3.4,13,321,6,1,41800,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),12.0,High Season
750620606812360011,257767442,Khlong San,13.71985,100.50483,Private room,650,5,0,,0.0,10,354,0,0,7150,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),,Unknown
750643377733784409,174102234,Ratchathewi,13.75414,100.56237,Entire home/apt,1485,4,1,2022-11-12,0.64,18,323,1,1,62370,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),11.0,High Season
750656210987794411,260093182,Sathon,13.70896,100.51999,Entire home/apt,1326,1,5,2022-12-14,2.73,7,340,5,1,33150,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),12.0,High Season
750695774670485426,115339001,Vadhana,13.71124,100.602,Entire home/apt,1564,1,2,2022-12-13,2.0,1,170,2,1,304980,Pendek (1-7 hari),Sedang,Sedang (100-300 hari),12.0,High Season
750882626387588040,9118194,Vadhana,13.74246,100.56898,Entire home/apt,3014,3,0,,0.0,1,180,0,0,557590,Pendek (1-7 hari),Tinggi,Sedang (100-300 hari),,Unknown
751006864620820973,38393387,Rat Burana,13.664543029749623,100.4919534176588,Entire home/apt,4250,1,0,,0.0,1,365,0,0,0,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),,Unknown
751023476306103748,174102234,Ratchathewi,13.7553,100.56408,Entire home/apt,2914,1,4,2022-12-27,3.08,18,320,4,1,131130,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),12.0,High Season
751025303076300052,315867023,Bang Rak,13.72382,100.52426,Entire home/apt,3683,2,8,2022-12-18,5.71,3,306,8,1,217297,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),12.0,High Season
751045088526689219,485773182,Khlong San,13.720963422774062,100.50665174712726,Private room,3000,1,0,,0.0,2,365,0,0,0,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),,Unknown
751162950397063610,480534455,Ratchathewi,13.7541882,100.5632693,Entire home/apt,2914,1,1,2022-11-24,0.86,14,315,1,1,145700,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),11.0,High Season
751178327944382922,383431520,Parthum Wan,13.74786,100.54484,Entire home/apt,2489,30,0,,0.0,2,365,0,0,0,Sedang (8-30 hari),Tinggi,Tinggi (>300 hari),,Unknown
751379853202378321,423778704,Vadhana,13.732962,100.567744,Entire home/apt,2200,1,2,2022-12-20,1.5,1,360,2,1,11000,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),12.0,High Season
751405575597019374,100622019,Suanluang,13.71183,100.60426,Entire home/apt,4600,30,5,2022-12-16,3.95,1,146,5,1,1007400,Sedang (8-30 hari),Tinggi,Sedang (100-300 hari),12.0,High Season
751528076984140367,218352102,Vadhana,13.74449,100.55229,Entire home/apt,1500,7,1,2022-12-01,1.0,1,354,1,1,16500,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),12.0,High Season
751669643899320524,139189243,Sathon,13.71159,100.52097,Entire home/apt,1999,1,1,2022-11-27,0.94,29,337,1,1,55972,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),11.0,High Season
751690174717193196,270215556,Din Daeng,13.76205,100.56402,Entire home/apt,4571,1,3,2022-12-18,1.67,28,361,3,1,18284,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),12.0,High Season
751711446534273619,270215556,Din Daeng,13.7632,100.56125,Entire home/apt,2571,1,1,2022-11-10,0.61,28,365,1,1,0,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),11.0,High Season
751711761611752496,270215556,Huai Khwang,13.7557,100.56743,Entire home/apt,1500,1,3,2022-11-17,1.64,28,351,3,1,21000,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),11.0,High Season
751775842857019880,479907221,Khlong Toei,13.73427,100.55636,Entire home/apt,5786,1,0,,0.0,1,332,0,0,190938,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),,Unknown
751779430934701917,154517750,Phra Nakhon,13.75959,100.49732,Shared room,390,1,2,2022-11-14,1.2,6,362,2,1,1170,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),11.0,High Season
751810638721618034,486147243,Bang Khun thain,13.65003,100.45654,Entire home/apt,10000,1,0,,0.0,1,365,0,0,0,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),,Unknown
751824824783240074,482574013,Lat Krabang,13.753288710174791,100.720546330719,Private room,1600,1,1,2022-11-17,0.71,3,365,1,1,0,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),11.0,High Season
751835131576747436,5231539,Vadhana,13.73277061593548,100.57394269212648,Entire home/apt,1480,29,0,,0.0,2,127,0,0,352240,Sedang (8-30 hari),Sedang,Sedang (100-300 hari),,Unknown
751889393854898784,196956555,Khlong Toei,13.72626,100.56771,Entire home/apt,1590,3,1,2022-11-08,0.59,7,301,1,1,101760,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),11.0,High Season
751934355698410412,47601115,Ratchathewi,13.754891357696756,100.56345950845947,Private room,1500,1,5,2022-12-14,3.33,2,4,5,1,541500,Pendek (1-7 hari),Sedang,Rendah (<100 hari),12.0,High Season
752032538650568338,226646586,Bang Phlat,13.79197,100.50653,Private room,346,1,1,2022-11-19,0.75,2,259,1,1,36676,Pendek (1-7 hari),Rendah,Sedang (100-300 hari),11.0,High Season
752109339973489605,486205863,Bangkok Noi,13.77501,100.461,Private room,900,1,0,,0.0,1,360,0,0,4500,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),,Unknown
752165766427877536,359746382,Vadhana,13.73897,100.56043,Entire home/apt,2983,1,5,2022-12-22,3.33,1,59,5,1,912798,Pendek (1-7 hari),Tinggi,Rendah (<100 hari),12.0,High Season
752265452085539818,451602547,Ratchathewi,13.751497613054854,100.52623899629516,Private room,3374,1,5,2022-12-18,3.06,9,353,5,1,40488,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),12.0,High Season
752364006684038968,8426774,Vadhana,13.7295101,100.5724472,Private room,690,1,0,,0.0,7,323,0,0,28980,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),,Unknown
756089557961307605,456866333,Parthum Wan,13.7467089,100.5440706,Entire home/apt,3450,3,1,2022-11-14,0.67,3,350,1,1,51750,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),11.0,High Season
756098233295103047,478213381,Khlong Toei,13.72563,100.56476,Private room,1067,30,0,,0.0,2,181,0,0,196328,Sedang (8-30 hari),Sedang,Sedang (100-300 hari),,Unknown
756148460959397386,2824430,Vadhana,13.74491,100.55258,Entire home/apt,2013,4,2,2022-12-11,1.43,14,360,2,1,10065,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),12.0,High Season
756171659077940795,479841137,Huai Khwang,13.75386,100.59174,Entire home/apt,1114,15,0,,0.0,21,338,0,0,30078,Sedang (8-30 hari),Sedang,Tinggi (>300 hari),,Unknown
756187595909436254,47869894,Vadhana,13.73634,100.56683,Private room,2500,10,0,,0.0,5,365,0,0,0,Sedang (8-30 hari),Tinggi,Tinggi (>300 hari),,Unknown
756193184472864363,62256771,Vadhana,13.74213,100.5574,Entire home/apt,1751,5,1,2022-11-27,0.94,28,163,1,1,353702,Pendek (1-7 hari),Sedang,Sedang (100-300 hari),11.0,High Season
756217558173728398,62256771,Khlong Toei,13.7376,100.55875,Entire home/apt,1743,5,0,,0.0,28,162,0,0,353829,Pendek (1-7 hari),Sedang,Sedang (100-300 hari),,Unknown
756228586022349526,39133887,Vadhana,13.743620263561343,100.55851119629516,Entire home/apt,1500,365,0,,0.0,1,365,0,0,0,Panjang (>30 hari),Sedang,Tinggi (>300 hari),,Unknown
756240305436980745,26620868,Sathon,13.71987,100.52888,Entire home/apt,3689,2,0,,0.0,34,0,0,0,1346485,Pendek (1-7 hari),Tinggi,Rendah (<100 hari),,Unknown
756247295338123240,226429939,Vadhana,13.74403,100.55531,Private room,4250,1,0,,0.0,9,57,0,0,1309000,Pendek (1-7 hari),Tinggi,Rendah (<100 hari),,Unknown
756261382802269401,26620868,Sathon,13.71972,100.52743,Entire home/apt,3527,2,0,,0.0,34,361,0,0,14108,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),,Unknown
756370582630755744,170514562,Pra Wet,13.69695,100.64458,Entire home/apt,600,28,0,,0.0,3,253,0,0,67200,Sedang (8-30 hari),Rendah,Sedang (100-300 hari),,Unknown
756401903920000042,174102234,Vadhana,13.7361,100.57284,Entire home/apt,1600,15,3,2022-12-06,1.91,18,352,3,1,20800,Sedang (8-30 hari),Sedang,Tinggi (>300 hari),12.0,High Season
756471239000772274,227771817,Sathon,13.70874,100.51987,Entire home/apt,1348,1,1,2022-11-11,0.63,6,350,1,1,20220,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),11.0,High Season
756475584648039559,185602387,Din Daeng,13.759202,100.5593512,Private room,8000,40,0,,0.0,16,365,0,0,0,Panjang (>30 hari),Tinggi,Tinggi (>300 hari),,Unknown
756483007547102415,219984842,Sathon,13.71103,100.52181,Entire home/apt,1376,1,0,,0.0,5,355,0,0,13760,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),,Unknown
756483594367936560,271307701,Phra Khanong,13.68693,100.60419,Private room,400,28,0,,0.0,1,157,0,0,83200,Sedang (8-30 hari),Rendah,Sedang (100-300 hari),,Unknown
756490310090703049,260093182,Sathon,13.71592,100.53417,Entire home/apt,1348,1,2,2022-11-23,1.58,7,350,2,1,20220,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),11.0,High Season
756693650049286381,424395711,Parthum Wan,13.74748,100.52765,Private room,900,1,2,2022-12-05,1.33,4,342,2,1,20700,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),12.0,High Season
756899967745178440,482574013,Lat Krabang,13.75231,100.72194,Private room,2000,1,0,,0.0,3,365,0,0,0,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),,Unknown
756929805105594902,18699637,Ratchathewi,13.7594537,100.5355375,Entire home/apt,1771,28,1,2022-12-17,1.0,29,151,1,1,378994,Sedang (8-30 hari),Sedang,Sedang (100-300 hari),12.0,High Season
756943414015058215,79722098,Vadhana,13.714741283822514,100.59673062908328,Entire home/apt,1390,14,0,,0.0,7,325,0,0,55600,Sedang (8-30 hari),Sedang,Tinggi (>300 hari),,Unknown
